Date,State,Hail Diameter (inch),Injuries,Deaths,Property Damages ($K),Crop Damage ($K)
04/21/2025,NEBRASA,1,0,0,0,0
04/21/2025,NEBRASA,1.5,0,0,0,0
04/21/2025,NEBRASA,1.75,0,0,0,0
04/21/2025,NEBRASA,1,0,0,0,0
04/21/2025,NEBRASA,1,0,0,0,0
04/21/2025,NEBRASA,1.25,0,0,0,0
04/21/2025,NEBRASA,1,0,0,0,0
04/21/2025,NEBRASA,1,0,0,0,0
04/21/2025,NEBRASA,1,0,0,0,0
04/21/2025,NEBRASA,1.75,0,0,0,0
04/21/2025,NEBRASA,1.5,0,0,0,0
04/21/2025,NEBRASA,1.25,0,0,0,0
04/21/2025,NEBRASA,1.5,0,0,0,0
04/21/2025,NEBRASA,1.25,0,0,0,0
04/21/2025,NEBRASA,1.5,0,0,0,0
04/22/2025,NORTH CAROLINA,1,0,0,0,0
04/22/2025,NORTH CAROLINA,1,0,0,0,0
04/22/2025,TEXAS,0.75,0,0,0,0
04/22/2025,TEXAS,1.5,0,0,0,0
04/22/2025,NORTH CAROLINA,1.25,0,0,0,0
04/22/2025,LOUISIANA,1,0,0,0,0
04/22/2025,NORTH CAROLINA,1.5,0,0,0,0
04/22/2025,LOUISIANA,1,0,0,0,0
04/22/2025,NORTH CAROLINA,1,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,NORTH CAROLINA,1.5,0,0,0,0
04/22/2025,MISSISSIPPI,1,0,0,20,0
04/22/2025,TEXAS,0.75,0,0,0,0
04/22/2025,NORTH CAROLINA,1,0,0,0,0
04/22/2025,TEXAS,1.5,0,0,0,0
04/22/2025,TEXAS,1.5,0,0,0,0
04/22/2025,TEXAS,1.5,0,0,0,0
04/22/2025,NORTH CAROLINA,1.5,0,0,0,0
04/22/2025,ILLINOIS,1,0,0,0,0
04/22/2025,TEXAS,1.5,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,TEXAS,2.5,0,0,0,0
04/22/2025,NORTH CAROLINA,1,0,0,0,0
04/22/2025,NORTH CAROLINA,1.5,0,0,0,0
04/22/2025,LOUISIANA,1,0,0,0,0
04/22/2025,TEXAS,1.75,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,SOUTH CAROLINA,0.75,0,0,0,0
04/22/2025,MISSISSIPPI,1.5,0,0,50,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,NORTH CAROLINA,1,0,0,0,0
04/22/2025,TEXAS,2,0,0,0,0
04/22/2025,VIRGINIA,1,0,0,1,0
04/22/2025,TEXAS,2,0,0,0,0
04/22/2025,LOUISIANA,1.75,0,0,0,0
04/22/2025,TEXAS,1.5,0,0,2,0
04/22/2025,TEXAS,2,0,0,0,0
04/22/2025,VIRGINIA,1,0,0,1,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,ILLINOIS,1,0,0,0,0
04/22/2025,MISSISSIPPI,1,0,0,0,0
04/22/2025,TEXAS,0.75,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,TEXAS,1.5,0,0,0,0
04/22/2025,TEXAS,0.75,0,0,0,0
04/22/2025,TEXAS,1.75,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,ANSAS,1.5,0,0,0,0
04/22/2025,TEXAS,1.75,0,0,0,0
04/22/2025,LOUISIANA,1.75,0,0,0,0
04/22/2025,TEXAS,1.75,0,0,0,0
04/22/2025,ANSAS,1.5,0,0,0,0
04/22/2025,ANSAS,1,0,0,0,0
04/22/2025,TEXAS,1.75,0,0,0,0
04/22/2025,ANSAS,2.5,0,0,0,0
04/22/2025,ANSAS,1.5,0,0,0,0
04/22/2025,ANSAS,1,0,0,0,0
04/22/2025,TEXAS,2.5,0,0,0,0
04/22/2025,TEXAS,1.5,0,0,0,0
04/22/2025,ANSAS,1.75,0,0,0,0
04/22/2025,TEXAS,0.88,0,0,0,0
04/22/2025,ANSAS,1.25,0,0,0,0
04/22/2025,ANSAS,1.25,0,0,0,0
04/22/2025,TEXAS,2.75,0,0,0,0
04/22/2025,TEXAS,0.75,0,0,0,0
04/22/2025,TEXAS,0.75,0,0,0,0
04/22/2025,TEXAS,0.75,0,0,0,0
04/22/2025,TEXAS,2.5,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,TEXAS,2,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,ANSAS,1.5,0,0,0,0
04/22/2025,TEXAS,1.38,0,0,0,0
04/22/2025,ANSAS,1,0,0,0,0
04/22/2025,TEXAS,1.53,0,0,0,0
04/22/2025,ANSAS,1.75,0,0,0,0
04/22/2025,TEXAS,1.25,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,ANSAS,1.25,0,0,0,0
04/22/2025,ANSAS,1.75,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,ANSAS,1.75,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,TEXAS,1.5,0,0,0,0
04/22/2025,ANSAS,1.75,0,0,0,0
04/22/2025,TEXAS,1.75,0,0,0,0
04/22/2025,ANSAS,1,0,0,0,0
04/22/2025,TEXAS,1.25,0,0,0,0
04/22/2025,ANSAS,1.75,0,0,0,0
04/22/2025,TEXAS,1.25,0,0,0,0
04/22/2025,TEXAS,1.5,0,0,0,0
04/22/2025,ANSAS,0.88,0,0,0,0
04/22/2025,ANSAS,1.5,0,0,0,0
04/22/2025,ANSAS,1.25,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,TEXAS,2,0,0,0,0
04/22/2025,ANSAS,0.88,0,0,0,0
04/22/2025,ANSAS,1,0,0,0,0
04/22/2025,ANSAS,1.5,0,0,0,0
04/22/2025,TEXAS,1,0,0,0,0
04/22/2025,TEXAS,1.25,0,0,0,0
04/22/2025,ANSAS,1,0,0,0,0
04/22/2025,TEXAS,1.75,0,0,0,0
04/22/2025,IOWA,1,0,0,0,0
04/22/2025,IOWA,1.5,0,0,0,0
04/22/2025,ANSAS,1.25,0,0,0,0
04/22/2025,IOWA,1,0,0,0,0
04/22/2025,IOWA,1.25,0,0,0,0
04/22/2025,ANSAS,1.5,0,0,0,0
04/23/2025,TEXAS,0.75,0,0,0,0
04/23/2025,TEXAS,1.75,0,0,2,0
04/23/2025,TEXAS,0.75,0,0,0,0
04/23/2025,TEXAS,1,0,0,0,0
04/23/2025,TEXAS,1,0,0,0,0
04/23/2025,MICHIGAN,0.75,0,0,0,0
04/23/2025,TEXAS,1,0,0,0,0
04/23/2025,TEXAS,0.75,0,0,0,0
04/23/2025,TEXAS,1,0,0,0,0
04/23/2025,TEXAS,0.88,0,0,0,0
04/23/2025,TEXAS,0.88,0,0,0,0
04/23/2025,ANSAS,0.88,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,MISSISSIPPI,1,0,0,10,0
04/23/2025,SOUTH CAROLINA,1.75,0,0,0,0
04/23/2025,ALABAMA,1,0,0,0,0
04/23/2025,NORTH CAROLINA,1.75,0,0,0,0
04/23/2025,SOUTH CAROLINA,1,0,0,0,0
04/23/2025,NORTH CAROLINA,1.75,0,0,0,0
04/23/2025,NORTH CAROLINA,1.5,0,0,0,0
04/23/2025,NORTH CAROLINA,1.75,0,0,0,0
04/23/2025,NEBRASA,0.75,0,0,0,0
04/23/2025,SOUTH CAROLINA,1,0,0,0,0
04/23/2025,SOUTH CAROLINA,1,0,0,0,0
04/23/2025,ANSAS,1.75,0,0,0,0
04/23/2025,NORTH CAROLINA,1.5,0,0,0,0
04/23/2025,ANSAS,1.75,0,0,0,0
04/23/2025,NEBRASA,1,0,0,0,0
04/23/2025,ANSAS,0.88,0,0,0,0
04/23/2025,ANSAS,0.88,0,0,0,0
04/23/2025,ANSAS,1.75,0,0,0,0
04/23/2025,ANSAS,0.75,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,ANSAS,1.25,0,0,0,0
04/23/2025,TEXAS,1,0,0,0,0
04/23/2025,SOUTH CAROLINA,1.25,0,0,0.5,0
04/23/2025,TENNESSEE,1,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,TEXAS,1.75,0,0,5,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,TEXAS,1,0,0,0,0
04/23/2025,COLORADO,1.75,0,0,0,0
04/23/2025,MISSOURI,0.75,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,GEORGIA,1,0,0,0,0
04/23/2025,TEXAS,0.75,0,0,0,0
04/23/2025,NEW MEXICO,1.75,0,0,0,0
04/23/2025,COLORADO,1,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,MISSOURI,0.75,0,0,0,0
04/23/2025,ANSAS,1.25,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,ANSAS,2,0,0,0,0
04/23/2025,NEW MEXICO,1,0,0,0,0
04/23/2025,ANSAS,1.75,0,0,0,0
04/23/2025,NEW MEXICO,1.5,0,0,0,0
04/23/2025,ANSAS,2,0,0,0,0
04/23/2025,ANSAS,1.75,0,0,0,0
04/23/2025,ANSAS,1.25,0,0,0,0
04/23/2025,NEW MEXICO,1,0,0,0,0
04/23/2025,NEW MEXICO,1.25,0,0,0,0
04/23/2025,COLORADO,1.5,0,0,0,0
04/23/2025,TEXAS,1,0,0,0,0
04/23/2025,IOWA,1.5,0,0,0,0
04/23/2025,ANSAS,0.75,0,0,0,0
04/23/2025,IOWA,0.88,0,0,0,0
04/23/2025,IOWA,1,0,0,0,0
04/23/2025,IOWA,1,0,0,0,0
04/23/2025,IOWA,1,0,0,0,0
04/23/2025,IOWA,1,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,COLORADO,2,0,0,0,0
04/23/2025,COLORADO,2.5,0,0,0,0
04/23/2025,IOWA,1.5,0,0,0,0
04/23/2025,TEXAS,1,0,0,0,0
04/23/2025,SOUTH CAROLINA,1,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,ANSAS,2,0,0,0,0
04/23/2025,TEXAS,3.5,0,0,0,0
04/23/2025,ANSAS,0.75,0,0,0,0
04/23/2025,TEXAS,2.75,0,0,0,0
04/23/2025,IOWA,0.88,0,0,0,0
04/23/2025,COLORADO,1.75,0,0,0,0
04/23/2025,IOWA,1,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,COLORADO,1,0,0,0,0
04/23/2025,IOWA,1.5,0,0,0,0
04/23/2025,IOWA,0.75,0,0,0,0
04/23/2025,IOWA,1,0,0,0,0
04/23/2025,OLAHOMA,1.75,0,0,10,0
04/23/2025,NEBRASA,1.25,0,0,0,0
04/23/2025,ANSAS,1,0,0,0,0
04/23/2025,TEXAS,2.5,0,0,0,0
04/23/2025,ANSAS,1.5,0,0,0,0
04/23/2025,OLAHOMA,1.25,0,0,0,0
04/23/2025,SOUTH CAROLINA,1,0,0,0,0
04/23/2025,TEXAS,2.75,0,0,200,0
04/23/2025,TEXAS,1.75,0,0,0,0
04/23/2025,ANSAS,2,0,0,0,0
04/23/2025,IOWA,0.75,0,0,0,0
04/23/2025,TEXAS,1.25,0,0,0,0
04/23/2025,OLAHOMA,1.25,0,0,0,0
04/23/2025,GEORGIA,0.75,0,0,0,0
04/23/2025,SOUTH CAROLINA,1.75,0,0,0,0
04/23/2025,IOWA,0.88,0,0,0,0
04/24/2025,COLORADO,0.75,0,0,0,0
04/24/2025,COLORADO,0.88,0,0,0,0
04/24/2025,COLORADO,1,0,0,0,0
04/24/2025,GEORGIA,1,0,0,0,0
04/24/2025,NEBRASA,1,0,0,0,0
04/24/2025,NEBRASA,1.25,0,0,0,0
04/24/2025,NEBRASA,1,0,0,0,0
04/24/2025,NEBRASA,1,0,0,0,0
04/24/2025,NEBRASA,1,0,0,0,0
04/24/2025,NEBRASA,1,0,0,0,0
04/24/2025,COLORADO,0.88,0,0,0,0
04/24/2025,COLORADO,1,0,0,0,0
04/24/2025,NEBRASA,1,0,0,0,0
04/24/2025,NEBRASA,1,0,0,0,0
04/24/2025,NEBRASA,1,0,0,0,0
04/24/2025,NEBRASA,1.75,0,0,0,0
04/24/2025,NEBRASA,3,0,0,0,0
04/24/2025,COLORADO,1,0,0,0,0
04/24/2025,IOWA,1,0,0,0,0
04/24/2025,IOWA,1.25,0,0,0,0
04/24/2025,IOWA,1.25,0,0,0,0
04/24/2025,IOWA,1.25,0,0,0,0
04/24/2025,IOWA,1.75,0,0,0,0
04/24/2025,IOWA,1.75,0,0,0,0
04/24/2025,IOWA,1.75,0,0,0,0
04/24/2025,OLAHOMA,1.25,0,0,0,0
04/24/2025,OLAHOMA,1.75,0,0,0,0
04/24/2025,GEORGIA,2,0,0,0,0
04/24/2025,GEORGIA,1.75,0,0,0,0
04/24/2025,GEORGIA,1.5,0,0,0,0
04/24/2025,IOWA,1,0,0,0,0
04/24/2025,ANSAS,1,0,0,0,0
04/24/2025,TEXAS,1.5,0,0,0,0
04/24/2025,OLAHOMA,2.25,0,0,0,0
04/24/2025,COLORADO,1,0,0,0,0
04/24/2025,ANSAS,1.5,0,0,0,0
04/24/2025,TEXAS,1,0,0,0,0
04/24/2025,TEXAS,5.2,0,0,0,0
04/24/2025,TEXAS,3,0,0,10,0
04/24/2025,TEXAS,1,0,0,0,0
04/24/2025,COLORADO,1.5,0,0,0,0
04/24/2025,COLORADO,1.75,0,0,0,0
04/24/2025,ANSAS,1.75,0,0,0,0
04/24/2025,TEXAS,1,0,0,0,0
04/24/2025,TEXAS,1.25,0,0,0,0
04/24/2025,TEXAS,1.5,0,0,0,0
04/24/2025,TEXAS,1,0,0,0,0
04/24/2025,TEXAS,2.5,0,0,0,0
04/24/2025,TEXAS,1.75,0,0,3,0
04/24/2025,COLORADO,1.25,0,0,0,0
04/24/2025,ANSAS,1,0,0,0,0
04/24/2025,TEXAS,5,0,0,0,0
04/24/2025,COLORADO,1.75,0,0,0,0
04/24/2025,ANSAS,1,0,0,0,0
04/24/2025,GEORGIA,1,0,0,0,0
04/24/2025,OLAHOMA,1,0,0,0,0
04/24/2025,LOUISIANA,1,0,0,0,0
04/24/2025,ANSAS,1,0,0,0,0
04/24/2025,OLAHOMA,1,0,0,0,0
04/24/2025,OLAHOMA,1.25,0,0,0,0
04/24/2025,TEXAS,2,0,0,3,0
04/24/2025,ANSAS,2.5,0,0,0,0
04/24/2025,ANSAS,2,0,0,0,0
04/24/2025,ANSAS,1,0,0,0,0
04/24/2025,ANSAS,2,0,0,0,0
04/24/2025,TEXAS,1,0,0,0,0
04/24/2025,OLAHOMA,1,0,0,0,0
04/24/2025,ANSAS,1,0,0,0,0
04/24/2025,COLORADO,2.5,0,0,0,0
04/24/2025,COLORADO,1.5,0,0,0,0
04/24/2025,OLAHOMA,1,0,0,0,0
04/24/2025,OLAHOMA,1.25,0,0,0,0
04/24/2025,TEXAS,1.5,0,0,0,0
04/24/2025,OLAHOMA,0.75,0,0,0,0
04/24/2025,OLAHOMA,1,0,0,0,0
04/25/2025,TEXAS,2.5,0,0,0,0
04/25/2025,LOUISIANA,1,0,0,0,0
04/25/2025,TEXAS,4,0,0,0,0
04/25/2025,TEXAS,1.75,0,0,3,0
04/25/2025,TEXAS,0.75,0,0,0,0
04/25/2025,TEXAS,2,0,0,10,0
04/25/2025,GEORGIA,1,0,0,0,0
04/25/2025,NEW MEXICO,1,0,0,0,0
04/25/2025,GEORGIA,1.25,0,0,0,0
04/25/2025,NEW MEXICO,2,0,0,0,0
04/25/2025,TEXAS,2.5,0,0,0,0
04/25/2025,LOUISIANA,1,0,0,0,0
04/25/2025,TEXAS,1,0,0,0,0
04/25/2025,NEW MEXICO,2.75,0,0,5,0
04/25/2025,GEORGIA,1,0,0,0,0
04/25/2025,NEW MEXICO,1.75,0,0,50,0
04/25/2025,TEXAS,1.5,0,0,0,0
04/25/2025,NEW MEXICO,2.5,0,0,0,0
04/25/2025,TEXAS,2.75,0,0,0,0
04/25/2025,NEW MEXICO,1.75,0,0,50,0
04/25/2025,NEW MEXICO,1.5,0,0,0,0
04/25/2025,TEXAS,1,0,0,0,0
04/25/2025,TEXAS,0.75,0,0,0,0
04/25/2025,TEXAS,1.75,0,0,0,0
04/25/2025,TEXAS,1,0,0,0,0
04/25/2025,TEXAS,2,0,0,0,0
04/26/2025,TEXAS,1.5,0,0,0,0
04/26/2025,NEW MEXICO,1,0,0,0,0
04/26/2025,NEW MEXICO,1.5,0,0,0,0
04/26/2025,NEW MEXICO,1,0,0,0,0
04/26/2025,TEXAS,1,0,0,0,0
04/26/2025,OLAHOMA,1.75,0,0,0,0
04/26/2025,OLAHOMA,1,0,0,0,0
04/26/2025,OLAHOMA,1.75,0,0,0,0
04/26/2025,OLAHOMA,0.88,0,0,0,0
04/26/2025,NEW MEXICO,2,0,0,0,0
04/26/2025,NEW MEXICO,1,0,0,0,0
04/26/2025,NEW MEXICO,1.5,0,0,0,0
04/26/2025,CALIFORNIA,0.5,1,0,0,0
04/26/2025,OLAHOMA,1,0,0,0,0
04/26/2025,TEXAS,1.75,0,0,0,0
04/26/2025,TEXAS,2,0,0,0,0
04/26/2025,NEW MEXICO,2.5,0,0,0,0
04/26/2025,SOUTH CAROLINA,1,0,0,0,0
04/26/2025,NEW MEXICO,1,0,0,0,0
04/26/2025,NEW MEXICO,1.25,0,0,0,0
04/26/2025,COLORADO,1.5,0,0,0,0
04/26/2025,TEXAS,1,0,0,0,0
04/26/2025,COLORADO,1.5,0,0,0,0
04/26/2025,TEXAS,2.5,0,0,0,0
04/26/2025,ARANSAS,1,0,0,0,0
04/26/2025,NEW MEXICO,1,0,0,0,0
04/26/2025,TEXAS,2.5,0,0,0,0
04/26/2025,TEXAS,2.5,0,0,0,0
04/26/2025,TEXAS,1.75,0,0,0,0
04/26/2025,TEXAS,2.75,0,0,0,0
04/26/2025,SOUTH CAROLINA,0.88,0,0,0,0
04/26/2025,SOUTH CAROLINA,1.5,0,0,0,0
04/26/2025,TEXAS,1.75,0,0,0,0
04/26/2025,TEXAS,2,0,0,0,0
04/26/2025,TEXAS,5,0,0,5,0
04/26/2025,NEW MEXICO,1.25,0,0,0,0
04/26/2025,NEW MEXICO,2,0,0,5,0
04/26/2025,NEW MEXICO,1.5,0,0,0,0
04/26/2025,ARANSAS,1,0,0,0,0
04/27/2025,ARANSAS,0.88,0,0,0,0
04/27/2025,MISSISSIPPI,1,0,0,0,0
04/27/2025,WYOMING,1,0,0,0,0
04/27/2025,MISSISSIPPI,1.75,0,0,0,0
04/27/2025,MISSISSIPPI,1,0,0,0,0
04/27/2025,NEBRASA,1.75,0,0,0,0
04/27/2025,MISSISSIPPI,1,0,0,10,0
04/27/2025,NEBRASA,1,0,0,0,0
04/27/2025,MISSISSIPPI,1.25,0,0,10,0
04/27/2025,NEBRASA,1.75,0,0,0,0
04/27/2025,NEBRASA,3,0,0,0,0
04/27/2025,SOUTH DAOTA,1.75,0,0,0,0
04/27/2025,TEXAS,1,0,0,0,0
04/27/2025,NEBRASA,1.5,0,0,0,0
04/27/2025,ALABAMA,1,0,0,0,0
04/27/2025,TEXAS,1.5,0,0,0,0
04/27/2025,SOUTH DAOTA,1,0,0,0,0
04/27/2025,SOUTH DAOTA,2,0,0,0,0
04/27/2025,MONTANA,1.5,0,0,0,0
04/27/2025,MONTANA,1.5,0,0,0,0
04/27/2025,MONTANA,1.75,0,0,0,0
04/27/2025,TEXAS,1,0,0,0,0
04/27/2025,MONTANA,2,0,0,0,0
04/27/2025,SOUTH DAOTA,1,0,0,0,0
04/27/2025,SOUTH DAOTA,1.5,0,0,0,0
04/27/2025,SOUTH DAOTA,1.5,0,0,0,0
04/27/2025,SOUTH DAOTA,1.75,0,0,0,0
04/27/2025,MONTANA,1.5,0,0,0,0
04/27/2025,NEBRASA,3,0,0,0,0
04/27/2025,NEBRASA,1,0,0,0,0
04/27/2025,SOUTH DAOTA,1.25,0,0,0,0
04/27/2025,GEORGIA,0.88,0,0,0,0
04/27/2025,SOUTH DAOTA,1,0,0,0,0
04/28/2025,SOUTH DAOTA,0.88,0,0,0,0
04/28/2025,WISCONSIN,0.88,0,0,0,0
04/28/2025,WISCONSIN,0.75,0,0,0,0
04/28/2025,MINNESOTA,1,0,0,0,0
04/28/2025,MINNESOTA,2,0,0,0,0
04/28/2025,MINNESOTA,2.75,0,0,0,0
04/28/2025,MINNESOTA,0.88,0,0,0,0
04/28/2025,WISCONSIN,0.75,0,0,0,0
04/28/2025,MINNESOTA,1.75,0,0,0,0
04/28/2025,MINNESOTA,1,0,0,0,0
04/28/2025,MINNESOTA,1,0,0,0,0
04/28/2025,WISCONSIN,1,0,0,0,0
04/28/2025,WISCONSIN,1.25,0,0,0,0
04/28/2025,MINNESOTA,1,0,0,0,0
04/28/2025,MINNESOTA,1,0,0,0,0
04/28/2025,MINNESOTA,0.88,0,0,0,0
04/28/2025,WISCONSIN,1,0,0,0,0
04/28/2025,TEXAS,1.75,0,0,0,0
04/28/2025,MINNESOTA,0.75,0,0,0,0
04/28/2025,MINNESOTA,0.75,0,0,0,0
04/28/2025,IOWA,0.88,0,0,0,0
04/28/2025,MINNESOTA,1,0,0,0,0
04/28/2025,MINNESOTA,0.75,0,0,0,0
04/28/2025,MINNESOTA,0.75,0,0,0,0
04/28/2025,MINNESOTA,0.75,0,0,0,0
04/28/2025,MINNESOTA,1.5,0,0,0,0
04/28/2025,IOWA,0.75,0,0,0,0
04/28/2025,MINNESOTA,1.5,0,0,0,0
04/28/2025,IOWA,1,0,0,0,0
04/28/2025,IOWA,0.75,0,0,0,0
04/28/2025,MINNESOTA,1,0,0,0,0
04/28/2025,MINNESOTA,1.5,0,0,0,0
04/28/2025,MINNESOTA,1.5,0,0,0,0
04/28/2025,ANSAS,1.5,0,0,0,0
04/28/2025,TEXAS,1.5,0,0,0,0
04/28/2025,ANSAS,1.5,0,0,0,0
04/28/2025,ANSAS,2,0,0,0,0
04/28/2025,IOWA,1.5,0,0,0,0
04/28/2025,ANSAS,2.5,0,0,0,0
04/28/2025,IOWA,1,0,0,0,0
04/28/2025,SOUTH DAOTA,1.25,0,0,0,0
04/28/2025,ANSAS,1,0,0,0,0
04/28/2025,ANSAS,1.5,0,0,0,0
04/28/2025,IOWA,1.75,0,0,0,0
04/28/2025,ANSAS,2.75,0,0,0,0
04/28/2025,MICHIGAN,1.5,0,0,0,0
04/28/2025,MICHIGAN,1.5,0,0,0,0
04/28/2025,TEXAS,1.5,0,0,0,0
04/28/2025,MINNESOTA,0.88,0,0,0,0
04/28/2025,ANSAS,1,0,0,0,0
04/28/2025,ANSAS,1,0,0,0,0
04/28/2025,NEBRASA,1,0,0,0,0
04/28/2025,TEXAS,1,0,0,0,0
04/28/2025,IOWA,1.25,0,0,0,0
04/28/2025,IOWA,1,0,0,0,0
04/28/2025,MINNESOTA,1.25,0,0,0,0
04/28/2025,MINNESOTA,1.75,0,0,0,0
04/28/2025,MINNESOTA,1,0,0,0,0
04/28/2025,TEXAS,1.75,0,0,0,0
04/28/2025,TEXAS,1.75,0,0,0,0
04/28/2025,IOWA,1,0,0,0,0
04/28/2025,ANSAS,1.5,0,0,0,0
04/28/2025,ANSAS,1,0,0,0,0
04/28/2025,SOUTH DAOTA,1.25,0,0,0,0
04/28/2025,ANSAS,1,0,0,0,0
04/28/2025,IOWA,1,0,0,0,0
04/28/2025,ANSAS,1,0,0,0,0
04/28/2025,TEXAS,1,0,0,0,0
04/28/2025,SOUTH DAOTA,1.75,0,0,0,0
04/28/2025,SOUTH DAOTA,1,0,0,0,0
04/28/2025,NEBRASA,1,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,MINNESOTA,1,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,MINNESOTA,1.25,0,0,0,0
04/28/2025,IOWA,1,0,0,0,0
04/28/2025,OLAHOMA,2,0,0,0,0
04/28/2025,IOWA,1,0,0,0,0
04/28/2025,SOUTH DAOTA,1,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,2,0,0,0,0
04/28/2025,MINNESOTA,1,0,0,0,0
04/28/2025,IOWA,1.25,0,0,0,0
04/28/2025,ANSAS,1,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,WISCONSIN,1,0,0,0,0
04/28/2025,MINNESOTA,0.88,0,0,0,0
04/28/2025,MINNESOTA,1.5,0,0,0,0
04/28/2025,IOWA,1,0,0,0,0
04/28/2025,NEBRASA,1.5,0,0,0,0
04/28/2025,WISCONSIN,0.88,0,0,0,0
04/28/2025,IOWA,2,0,0,0,0
04/28/2025,IOWA,1.75,0,0,0,0
04/28/2025,SOUTH DAOTA,1,0,0,0,0
04/28/2025,IOWA,0.88,0,0,0,0
04/28/2025,MINNESOTA,0.75,0,0,0,0
04/28/2025,MINNESOTA,0.75,0,0,0,0
04/28/2025,IOWA,1.25,0,0,0,0
04/28/2025,ANSAS,1,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,MINNESOTA,0.75,0,0,0,0
04/28/2025,MINNESOTA,1,0,0,0,0
04/28/2025,IOWA,1,0,0,0,0
04/28/2025,IOWA,1,0,0,0,0
04/28/2025,OLAHOMA,3,0,0,0,0
04/28/2025,OLAHOMA,3,0,0,150,0
04/28/2025,IOWA,1.5,0,0,0,0
04/28/2025,IOWA,1.5,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,IOWA,0.75,0,0,0,0
04/28/2025,IOWA,0.88,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,IOWA,1,0,0,0,0
04/28/2025,MINNESOTA,0.75,0,0,0,0
04/28/2025,IOWA,0.75,0,0,0,0
04/28/2025,IOWA,0.75,0,0,0,0
04/28/2025,IOWA,1,0,0,0,0
04/28/2025,IOWA,0.88,0,0,0,0
04/28/2025,WISCONSIN,0.75,0,0,0,0
04/28/2025,OLAHOMA,0.88,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,0.75,0,0,0,0
04/28/2025,TEXAS,1.75,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,1.5,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,1.75,0,0,0,0
04/28/2025,OLAHOMA,1.5,0,0,0,0
04/28/2025,OLAHOMA,1.25,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,0.75,0,0,0,0
04/28/2025,OLAHOMA,1.25,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,2,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,1,0,0,0,0
04/28/2025,OLAHOMA,1.25,0,0,0,0
04/28/2025,OLAHOMA,0.75,0,0,0,0
04/29/2025,OLAHOMA,0.88,0,0,0,0
04/29/2025,TEXAS,1.5,0,0,3,0
