1316,869.5999756,23,3.200000048
1323,868.9000244,22.89999962,2.799999952
1330,868.2000122,22.89999962,2.5
1336,867.5999756,22.89999962,2.5
1341,867.0999756,22.79999924,2.5
1347,866.5,22.79999924,2.5
1353,865.9000244,22.79999924,2.700000048
1360,865.2000122,22.70000076,3
1367,864.5,22.70000076,3.200000048
1374,863.7999878,22.70000076,3
1381,863.2000122,22.70000076,2.5
1386,862.5999756,22.70000076,2.099999905
1393,862,22.70000076,1.799999952
1399,861.2999878,22.70000076,1.5
1405,860.7000122,22.70000076,1.100000024
1411,860.0999756,22.60000038,0.899999976
1417,859.5,22.60000038,0.899999976
1423,858.9000244,22.5,0.699999988
1430,858.2999878,22.5,0.5
1436,857.5999756,22.39999962,0.400000006
1443,857,22.39999962,0.200000003
1450,856.2999878,22.39999962,0.100000001
1456,855.5999756,22.29999924,0.100000001
1463,855,22.20000076,0
1469,854.4000244,22.20000076,0
1476,853.7999878,22.10000038,0.100000001
1482,853.0999756,22.10000038,0.100000001
1490,852.4000244,22,0.100000001
1496,851.7000122,21.89999962,0.100000001
1503,851.0999756,21.89999962,0
1509,850.5,21.89999962,-0.200000003
1515,849.9000244,21.79999924,-0.300000012
1521,849.2999878,21.70000076,-0.400000006
1528,848.5999756,21.70000076,-0.400000006
1534,848,21.60000038,-0.200000003
1541,847.2999878,21.60000038,-0.100000001
1548,846.7000122,21.5,-0.200000003
1555,845.9000244,21.5,-0.400000006
1563,845.2000122,21.39999962,-0.400000006
1570,844.5,21.39999962,-0.5
1578,843.7000122,21.29999924,-0.5
1588,842.7999878,21.20000076,-0.5
1597,841.9000244,21.20000076,-0.5
1607,840.9000244,21.10000038,-0.600000024
1618,839.7999878,21,-0.5
1629,838.7999878,20.89999962,-0.600000024
1639,837.7999878,20.79999924,-0.600000024
1650,836.7000122,20.70000076,-0.600000024
1661,835.5999756,20.60000038,-0.600000024
1673,834.5,20.5,-0.699999988
1685,833.4000244,20.39999962,-0.800000012
1697,832.0999756,20.29999924,-0.899999976
1709,831,20.20000076,-0.899999976
1720,830,20.10000038,-0.899999976
1731,828.9000244,20,-0.899999976
1743,827.7000122,19.89999962,-1
1753,826.7000122,19.79999924,-1
1761,826,19.79999924,-1
1767,825.4000244,19.70000076,-1
1773,824.7999878,19.60000038,-1
1779,824.2000122,19.60000038,-1
1786,823.5999756,19.5,-1
1793,822.9000244,19.5,-1
1801,822.0999756,19.39999962,-1
1809,821.4000244,19.29999924,-1
1816,820.7000122,19.20000076,-1
1824,820,19.20000076,-1.100000024
1831,819.2999878,19.10000038,-1.100000024
1839,818.5999756,19,-1.100000024
1846,817.7999878,18.89999962,-1.100000024
1854,817.0999756,18.89999962,-1.100000024
1862,816.2999878,18.79999924,-1.100000024
1870,815.5999756,18.70000076,-1.100000024
1877,814.9000244,18.60000038,-1.100000024
1884,814.2999878,18.60000038,-1.100000024
1891,813.5999756,18.5,-1.100000024
1898,812.9000244,18.39999962,-1.100000024
1906,812.2000122,18.39999962,-1.100000024
1913,811.5,18.29999924,-1.200000048
1920,810.7999878,18.20000076,-1.200000048
1927,810.0999756,18.10000038,-1.200000048
1936,809.2999878,18.10000038,-1.200000048
1947,808.2999878,18,-1.200000048
1959,807.2000122,17.89999962,-1.200000048
1971,806,17.70000076,-1.200000048
1983,804.9000244,17.60000038,-1.200000048
1994,803.9000244,17.5,-1.200000048
2003,802.9000244,17.39999962,-1.299999952
2012,802.0999756,17.29999924,-1.299999952
2020,801.4000244,17.29999924,-1.200000048
2027,800.7000122,17.20000076,-1.299999952
2034,800.0999756,17.10000038,-1.299999952
2040,799.5,17.10000038,-1.299999952
2046,799,17,-1.299999952
2052,798.4000244,16.89999962,-1.399999976
2058,797.7999878,16.89999962,-1.299999952
2065,797.2000122,16.79999924,-1.299999952
2072,796.5,16.70000076,-1.299999952
2079,795.7999878,16.70000076,-1.299999952
2085,795.2000122,16.60000038,-1.299999952
2092,794.5999756,16.5,-1.299999952
2099,794,16.5,-1.299999952
2105,793.4000244,16.39999962,-1.299999952
2112,792.7999878,16.29999924,-1.399999976
2119,792.0999756,16.29999924,-1.399999976
2126,791.5,16.20000076,-1.399999976
2132,790.9000244,16.10000038,-1.600000024
2139,790.2000122,16.10000038,-1.600000024
2147,789.5,16,-1.600000024
2154,788.9000244,15.89999962,-1.600000024
2161,788.2000122,15.89999962,-1.600000024
2168,787.5999756,15.80000019,-1.5
2175,786.9000244,15.69999981,-1.600000024
2182,786.2000122,15.69999981,-1.600000024
2190,785.5999756,15.60000038,-1.700000048
2196,784.9000244,15.5,-1.700000048
2203,784.2999878,15.5,-1.799999952
2212,783.5,15.39999962,-1.899999976
2222,782.5,15.30000019,-2
2233,781.5,15.19999981,-2.099999905
2243,780.5999756,15.19999981,-2.299999952
2255,779.5,15.10000038,-2.5
2267,778.4000244,15,-2.700000048
2278,777.2999878,14.89999962,-2.900000095
2289,776.4000244,14.80000019,-3.299999952
2300,775.4000244,14.80000019,-4.099999905
2309,774.5,14.89999962,-5.400000095
2320,773.5999756,15,-7
2331,772.5999756,15.10000038,-8.199999809
2342,771.5999756,15,-8.5
2352,770.5999756,14.89999962,-8.600000381
2362,769.7000122,14.89999962,-8.600000381
2373,768.7000122,14.80000019,-8.5
2382,767.9000244,14.69999981,-8.5
2388,767.2999878,14.60000038,-8.399999619
2395,766.7000122,14.5,-8.399999619
2404,765.9000244,14.5,-8.399999619
2416,764.7999878,14.39999962,-8.300000191
2428,763.7000122,14.30000019,-8.100000381
2439,762.7000122,14.19999981,-7.900000095
2451,761.5999756,14.10000038,-7.900000095
2464,760.5,14,-8
2474,759.5999756,14,-8.100000381
2482,758.9000244,13.89999962,-8.300000191
2488,758.2999878,13.89999962,-8.5
2494,757.7000122,13.89999962,-8.899999619
2501,757.0999756,13.89999962,-9.5
2509,756.4000244,13.89999962,-10.19999981
2517,755.7000122,13.89999962,-10.80000019
2525,755,13.89999962,-11.10000038
